GEOID,AFFGEOID,ALAND,AWATER,BLKGRPCE,COUNTYFP,GEOID,LSAD,NAME,STATEFP,TRACTCE,geometry
370210024013,1500000US370210024013,42618425,0,3,021,370210024013,BG,3,37,002401,"POLYGON ((-82.797973 35.472134, -82.79539299999999 35.476796, -82.793983 35.481027, -82.79319699999999 35.48449, -82.788867 35.490627, -82.78727099999999 35.493717, -82.78565399999999 35.49491, -82.786447 35.498141, -82.784643 35.499816, -82.782816 35.503891, -82.78308299999999 35.505349, -82.784775 35.506428, -82.7851 35.50737, -82.78314899999999 35.51176299999999, -82.779703 35.515504, -82.77954199999999 35.516903, -82.775983 35.516292, -82.77059799999999 35.514554, -82.766347 35.511904, -82.765243 35.50943, -82.759866 35.507545, -82.75781599999999 35.506566, -82.756722 35.506511, -82.75502899999999 35.507551, -82.74956 35.505969, -82.744545 35.504821, -82.741213 35.502877, -82.738118 35.502559, -82.734369 35.50282, -82.73279699999999 35.503255, -82.73251599999999 35.500086, -82.733125 35.49838099999999, -82.737329 35.494078, -82.738072 35.492787, -82.74051299999999 35.484634, -82.740996 35.481066, -82.74050699999999 35.470523, -82.74003599999999 35.469131, -82.735872 35.462157, -82.73701199999999 35.459552, -82.736852 35.458536, -82.73398999999999 35.457021, -82.734403 35.452668, -82.73612 35.452527, -82.734133 35.451801, -82.732535 35.452578, -82.73016 35.45172, -82.728178 35.454157, -82.725827 35.453223, -82.72586099999999 35.452057, -82.724245 35.451894, -82.724104 35.450476, -82.722639 35.448832, -82.720702 35.4497, -82.720809 35.448017, -82.721442 35.448087, -82.722143 35.444661, -82.72439399999999 35.444956, -82.724763 35.446838, -82.726249 35.448224, -82.72739 35.447273, -82.72708799999999 35.439514, -82.730903 35.435317, -82.73084399999999 35.43499, -82.73059499999999 35.434305, -82.730491 35.434201, -82.73061299999999 35.433015, -82.732429 35.431443, -82.736873 35.430843, -82.73970799999999 35.429283, -82.741524 35.424541, -82.744383 35.423342, -82.74709 35.425275, -82.75187 35.425068, -82.75618 35.425328, -82.757654 35.427388, -82.762343 35.429856, -82.766328 35.43272, -82.768585 35.432438, -82.770111 35.433836, -82.77399799999999 35.435657, -82.776393 35.436379, -82.78047599999999 35.4393, -82.78167599999999 35.43930599999999, -82.78409099999999 35.444016, -82.784114 35.448369, -82.78551399999999 35.451227, -82.785265 35.453364, -82.786277 35.457437, -82.78957799999999 35.45914399999999, -82.79138499999999 35.46233, -82.79442999999999 35.465134, -82.79481699999999 35.46647, -82.79441799999999 35.4693, -82.800276 35.470536, -82.797973 35.472134))"
370210022043,1500000US370210022043,2318679,569774,3,021,370210022043,BG,3,37,002204,"POLYGON ((-82.54818899999999 35.479578, -82.548029 35.479981, -82.54363099999999 35.480398, -82.54037 35.482971, -82.53851299999999 35.483141, -82.537701 35.489034, -82.52883899999999 35.49012099999999, -82.526956 35.489554, -82.52176399999999 35.489282, -82.52220699999999 35.485679, -82.521682 35.480082, -82.521328 35.477716, -82.51988399999999 35.474445, -82.521925 35.473019, -82.52432399999999 35.472678, -82.527733 35.475285, -82.53048699999999 35.475361, -82.53218799999999 35.476494, -82.539165 35.475954, -82.545141 35.476234, -82.546291 35.477737, -82.54843099999999 35.478489, -82.54818899999999 35.479578))"
370210023022,1500000US370210023022,4669811,278987,2,021,370210023022,BG,2,37,002302,"POLYGON ((-82.679372 35.526231, -82.67554899999999 35.528045, -82.672304 35.530774, -82.668943 35.531569, -82.66576999999999 35.53283, -82.660197 35.53341, -82.65978199999999 35.534504, -82.66029499999999 35.53638, -82.65881299999999 35.538833, -82.65609499999999 35.540724, -82.655343 35.539774, -82.652508 35.539249, -82.651511 35.539234, -82.65076999999999 35.539334, -82.64981299999999 35.539599, -82.646199 35.540734, -82.644305 35.541325, -82.64394999999999 35.541409, -82.638772 35.541659, -82.638391 35.54175, -82.63650799999999 35.542565, -82.63207299999999 35.540379, -82.632373 35.540254, -82.63499399999999 35.538464, -82.647003 35.530349, -82.654157 35.524942, -82.66723499999999 35.52073, -82.668471 35.520817, -82.668317 35.517692, -82.668966 35.516169, -82.670844 35.514976, -82.670992 35.516411, -82.67354499999999 35.516266, -82.678135 35.519129, -82.679068 35.521454, -82.678676 35.525474, -82.679372 35.526231))"
370210002001,1500000US370210002001,946365,49327,1,021,370210002001,BG,1,37,000200,"POLYGON ((-82.57594999999999 35.598332, -82.570348 35.598864, -82.56829499999999 35.599887, -82.56815 35.602786, -82.565933 35.602657, -82.564683 35.60063, -82.564764 35.599261, -82.562299 35.598796, -82.561526 35.59612, -82.559589 35.596631, -82.563452 35.594317, -82.56503099999999 35.59209, -82.56558199999999 35.591728, -82.57238799999999 35.590547, -82.57349599999999 35.594595, -82.575025 35.596261, -82.575695 35.597172, -82.57594999999999 35.598332))"
370210022031,1500000US370210022031,3249499,304568,1,021,370210022031,BG,1,37,002203,"POLYGON ((-82.539165 35.475954, -82.53218799999999 35.476494, -82.53048699999999 35.475361, -82.527733 35.475285, -82.52432399999999 35.472678, -82.521925 35.473019, -82.51988399999999 35.474445, -82.516688 35.467159, -82.514673 35.463938, -82.51381099999999 35.462637, -82.511664 35.46059, -82.512163 35.459776, -82.518514 35.458459, -82.51960099999999 35.457491, -82.52389099999999 35.452373, -82.525751 35.451199, -82.526827 35.454722, -82.528041 35.456173, -82.531457 35.459223, -82.531818 35.460337, -82.53318999999999 35.462222, -82.53463599999999 35.46625, -82.53607699999999 35.46826, -82.53786699999999 35.472878, -82.539233 35.473332, -82.539165 35.475954))"
370210007001,1500000US370210007001,1685689,0,1,021,370210007001,BG,1,37,000700,"POLYGON ((-82.55171799999999 35.58841, -82.550062 35.589536, -82.545829 35.597073, -82.548188 35.598391, -82.550257 35.598686, -82.550124 35.599895, -82.54921499999999 35.599926, -82.546905 35.600354, -82.54577399999999 35.600402, -82.53824 35.599568, -82.53849199999999 35.598604, -82.54177899999999 35.599182, -82.540515 35.598882, -82.540401 35.596247, -82.538489 35.594439, -82.539355 35.593622, -82.53881799999999 35.592374, -82.539186 35.590377, -82.542529 35.585218, -82.54222899999999 35.583655, -82.54355799999999 35.584126, -82.54603499999999 35.582564, -82.54912499999999 35.578421, -82.55015399999999 35.57937, -82.55072199999999 35.580519, -82.551211 35.582278, -82.551416 35.583146, -82.55171799999999 35.58841))"
370210026063,1500000US370210026063,4303525,0,3,021,370210026063,BG,3,37,002606,"POLYGON ((-82.666962 35.630825, -82.665178 35.630548, -82.66301799999999 35.632257, -82.661963 35.632514, -82.65971499999999 35.630671, -82.65761999999999 35.630684, -82.654566 35.636334, -82.65169399999999 35.636633, -82.651358 35.638396, -82.64925099999999 35.638756, -82.648472 35.639992, -82.646585 35.639988, -82.64493399999999 35.639313, -82.642889 35.637713, -82.641575 35.637658, -82.635622 35.63465, -82.63445399999999 35.63464, -82.632768 35.6358, -82.63227599999999 35.63444399999999, -82.633281 35.628614, -82.63387 35.62775, -82.634686 35.625366, -82.634929 35.624324, -82.64009899999999 35.625133, -82.641688 35.624334, -82.644018 35.620436, -82.646925 35.619474, -82.64962199999999 35.61982, -82.651082 35.61721199999999, -82.653353 35.619972, -82.654106 35.62067, -82.657022 35.622471, -82.66469699999999 35.625431, -82.665679 35.626204, -82.66647399999999 35.627466, -82.666962 35.630825))"
370210031041,1500000US370210031041,43936306,678684,1,021,370210031041,BG,1,37,003104,"POLYGON ((-82.38939499999999 35.628803, -82.383939 35.632211, -82.38224099999999 35.634364, -82.381987 35.637523, -82.378739 35.641651, -82.380516 35.647875, -82.38274 35.653235, -82.384372 35.656339, -82.38403599999999 35.657683, -82.382452 35.659555, -82.38219599999999 35.664467, -82.382836 35.667011, -82.380245 35.674403, -82.378517 35.676115, -82.376085 35.679507, -82.37642099999999 35.680138, -82.378241 35.683033, -82.380803 35.685833, -82.38270199999999 35.686847, -82.383715 35.687219, -82.383521 35.691727, -82.381895 35.695104, -82.379797 35.696015, -82.37987099999999 35.698885, -82.37898799999999 35.700728, -82.374859 35.701831, -82.373327 35.70383899999999, -82.37006699999999 35.707315, -82.368533 35.708374, -82.36501 35.710003, -82.364133 35.712423, -82.361053 35.716163, -82.36025699999999 35.717883, -82.356938 35.71889, -82.355485 35.720382, -82.353945 35.723302, -82.35350099999999 35.725088, -82.352193 35.72741, -82.352514 35.72914, -82.34960199999999 35.730185, -82.345213 35.732178, -82.34363399999999 35.735939, -82.342727 35.73772599999999, -82.34205 35.738355, -82.341398 35.738687, -82.34065199999999 35.740734, -82.33853999999999 35.74226, -82.338279 35.743467, -82.33802899999999 35.743436, -82.335268 35.74303, -82.33541199999999 35.739436, -82.336207 35.737864, -82.336973 35.733902, -82.336568 35.731665, -82.33699899999999 35.729637, -82.335684 35.727709, -82.33587799999999 35.726043, -82.334598 35.724686, -82.33357199999999 35.721774, -82.33138699999999 35.717427, -82.331346 35.713888, -82.330893 35.709381, -82.32959199999999 35.707969, -82.330528 35.706271, -82.328114 35.698858, -82.328948 35.69560999999999, -82.327749 35.694115, -82.327789 35.691889, -82.329385 35.69104799999999, -82.331001 35.68786, -82.331957 35.68747, -82.332758 35.684145, -82.33239399999999 35.68132, -82.33304699999999 35.680056, -82.33435299999999 35.679412, -82.333567 35.676376, -82.335009 35.674645, -82.337436 35.668449, -82.34115899999999 35.663021, -82.342061 35.662374, -82.34492 35.661307, -82.346154 35.661629, -82.34741799999999 35.661652, -82.349498 35.660301, -82.35002299999999 35.659545, -82.349909 35.656926, -82.350785 35.654015, -82.354007 35.65109899999999, -82.35587099999999 35.646408, -82.356346 35.644093, -82.356624 35.63692, -82.35585999999999 35.634566, -82.35712199999999 35.632402, -82.35534899999999 35.631528, -82.355192 35.624892, -82.356077 35.622, -82.351136 35.621806, -82.348674 35.620629, -82.34586999999999 35.619975, -82.343305 35.61775, -82.33976 35.616024, -82.34223799999999 35.613898, -82.341815 35.612562, -82.34439399999999 35.611013, -82.34440599999999 35.609519, -82.34649899999999 35.609218, -82.353955 35.609891, -82.361375 35.609172, -82.36386 35.609615, -82.36451099999999 35.609621, -82.36738 35.609283, -82.36914 35.609073, -82.374155 35.608426, -82.38078899999999 35.606, -82.381652 35.605667, -82.383781 35.604519, -82.38269199999999 35.605569, -82.38246099999999 35.608657, -82.380301 35.610451, -82.37951199999999 35.610948, -82.379075 35.611376, -82.378125 35.611953, -82.37851499999999 35.612613, -82.37906699999999 35.613937, -82.379274 35.615047, -82.379701 35.615907, -82.380208 35.61683, -82.380585 35.617241, -82.381569 35.620457, -82.381912 35.621738, -82.382476 35.621408, -82.384125 35.622383, -82.39013199999999 35.628073, -82.38939499999999 35.628803))"
370210025042,1500000US370210025042,17369850,0,2,021,370210025042,BG,2,37,002504,"POLYGON ((-82.77764999999999 35.555871, -82.775826 35.556921, -82.77337199999999 35.560285, -82.77266399999999 35.562429, -82.769576 35.565286, -82.765991 35.567516, -82.761129 35.571314, -82.757559 35.573571, -82.754244 35.575135, -82.749854 35.576338, -82.743145 35.578525, -82.741693 35.579799, -82.739907 35.582434, -82.739396 35.584303, -82.737296 35.586937, -82.735941 35.587702, -82.73414799999999 35.587838, -82.729446 35.589916, -82.721991 35.591705, -82.72000299999999 35.59255, -82.71831999999999 35.59185, -82.717765 35.589487, -82.714231 35.589701, -82.71229699999999 35.592585, -82.70861099999999 35.591657, -82.706971 35.587686, -82.70726599999999 35.582784, -82.71064299999999 35.580952, -82.709136 35.574452, -82.710516 35.57302, -82.709789 35.571342, -82.71366999999999 35.572007, -82.71560099999999 35.573594, -82.720505 35.576043, -82.721023 35.575296, -82.724486 35.573564, -82.725077 35.572146, -82.72960599999999 35.565495, -82.73183899999999 35.560974, -82.730507 35.555473, -82.72894699999999 35.553168, -82.73286499999999 35.551555, -82.73325199999999 35.550847, -82.73652899999999 35.550067, -82.740488 35.549483, -82.74260699999999 35.548507, -82.747508 35.543927, -82.750213 35.542576, -82.762182 35.540865, -82.766003 35.540702, -82.76758 35.542368, -82.767257 35.543512, -82.769521 35.546379, -82.77108299999999 35.550266, -82.772672 35.55228, -82.776116 35.553915, -82.77764999999999 35.555871))"
370210013002,1500000US370210013002,2416841,0,2,021,370210013002,BG,2,37,001300,"POLYGON ((-82.62842999999999 35.582945, -82.62810899999999 35.583227, -82.62773199999999 35.583607, -82.62756899999999 35.58663, -82.625444 35.587057, -82.62347199999999 35.587733, -82.623093 35.588376, -82.624256 35.590794, -82.62648299999999 35.591246, -82.625266 35.592543, -82.624995 35.597697, -82.62371 35.597717, -82.623036 35.597678, -82.621971 35.596464, -82.617023 35.59269099999999, -82.61350899999999 35.591722, -82.61016699999999 35.5929, -82.605853 35.592268, -82.60411999999999 35.59121, -82.60401999999999 35.594123, -82.60005799999999 35.593971, -82.599903 35.593242, -82.60011799999999 35.593086, -82.607777 35.587359, -82.609472 35.58552, -82.610618 35.583488, -82.611251 35.580901, -82.61675799999999 35.580957, -82.62145099999999 35.58042, -82.624467 35.581883, -82.624877 35.582129, -82.626086 35.582306, -82.62693899999999 35.582412, -82.62864399999999 35.582773, -82.62842999999999 35.582945))"
370210026072,1500000US370210026072,4587494,34231,2,021,370210026072,BG,2,37,002607,"POLYGON ((-82.62847699999999 35.614066, -82.62524999999999 35.615532, -82.624184 35.616447, -82.623007 35.618818, -82.623357 35.620069, -82.62522299999999 35.622489, -82.62523399999999 35.626138, -82.624369 35.626891, -82.62267299999999 35.626914, -82.620783 35.629195, -82.620368 35.631344, -82.620875 35.633211, -82.615195 35.633755, -82.611238 35.631584, -82.611451 35.631203, -82.612751 35.629352, -82.611425 35.627017, -82.60858999999999 35.62614, -82.60754 35.625057, -82.605358 35.624889, -82.60537599999999 35.6268, -82.603807 35.628664, -82.60203199999999 35.628545, -82.601901 35.626271, -82.60185 35.62551, -82.600578 35.62431, -82.60227999999999 35.62413799999999, -82.60580299999999 35.621604, -82.604629 35.619313, -82.602452 35.618771, -82.60272999999999 35.617888, -82.60252299999999 35.614024, -82.604535 35.610891, -82.60511699999999 35.608939, -82.60475599999999 35.606547, -82.606054 35.604867, -82.60624799999999 35.602711, -82.612363 35.606609, -82.61270499999999 35.607188, -82.61381 35.607849, -82.615275 35.608501, -82.61681399999999 35.608616, -82.618275 35.610013, -82.619309 35.611044, -82.623137 35.611436, -82.625129 35.612973, -82.62650699999999 35.612809, -82.62847699999999 35.614066))"
370210008001,1500000US370210008001,1671160,0,1,021,370210008001,BG,1,37,000800,"POLYGON ((-82.54603499999999 35.582564, -82.54355799999999 35.584126, -82.54222899999999 35.583655, -82.542529 35.585218, -82.539186 35.590377, -82.53881799999999 35.592374, -82.539355 35.593622, -82.538489 35.594439, -82.540401 35.596247, -82.540515 35.598882, -82.54177899999999 35.599182, -82.53849199999999 35.598604, -82.53589199999999 35.597622, -82.532639 35.595376, -82.53081 35.592275, -82.52999899999999 35.589718, -82.53075299999999 35.588267, -82.535923 35.587301, -82.53698 35.585547, -82.535568 35.584511, -82.535776 35.581225, -82.53876099999999 35.577761, -82.543671 35.57786, -82.545174 35.578833, -82.544691 35.57785, -82.54912499999999 35.578421, -82.54603499999999 35.582564))"
370210024023,1500000US370210024023,26616582,0,3,021,370210024023,BG,3,37,002402,"POLYGON ((-82.74051299999999 35.484634, -82.738072 35.492787, -82.737329 35.494078, -82.733125 35.49838099999999, -82.73251599999999 35.500086, -82.73279699999999 35.503255, -82.728143 35.507783, -82.727373 35.508067, -82.72511999999999 35.505174, -82.72310999999999 35.503684, -82.72124199999999 35.501432, -82.72030099999999 35.503048, -82.714185 35.505065, -82.71194799999999 35.50436, -82.708235 35.501272, -82.70650599999999 35.500233, -82.70486699999999 35.50142, -82.70147299999999 35.498652, -82.69734199999999 35.496552, -82.69051499999999 35.497004, -82.688903 35.496006, -82.690411 35.492573, -82.692133 35.489688, -82.691729 35.486197, -82.68792599999999 35.486513, -82.687482 35.485565, -82.688109 35.479379, -82.686919 35.477578, -82.683858 35.475258, -82.68343399999999 35.47190000000001, -82.682615 35.470615, -82.685281 35.466284, -82.682756 35.46185, -82.681822 35.45749199999999, -82.680217 35.45473399999999, -82.680201 35.453806, -82.682665 35.454446, -82.68647299999999 35.453102, -82.692137 35.453358, -82.69512899999999 35.454446, -82.699337 35.452942, -82.70090499999999 35.454238, -82.70557699999999 35.45307, -82.708866 35.45054, -82.712378 35.448462, -82.715401 35.448354, -82.71984999999999 35.442606, -82.723754 35.439917, -82.72505 35.437917, -82.72821499999999 35.436612, -82.73045599999999 35.435007, -82.730491 35.434201, -82.73059499999999 35.434305, -82.73084399999999 35.43499, -82.730903 35.435317, -82.72708799999999 35.439514, -82.72739 35.447273, -82.726249 35.448224, -82.724763 35.446838, -82.72439399999999 35.444956, -82.722143 35.444661, -82.721442 35.448087, -82.720809 35.448017, -82.720702 35.4497, -82.722639 35.448832, -82.724104 35.450476, -82.724245 35.451894, -82.72586099999999 35.452057, -82.725827 35.453223, -82.728178 35.454157, -82.73016 35.45172, -82.732535 35.452578, -82.734133 35.451801, -82.73612 35.452527, -82.734403 35.452668, -82.73398999999999 35.457021, -82.736852 35.458536, -82.73701199999999 35.459552, -82.735872 35.462157, -82.74003599999999 35.469131, -82.74050699999999 35.470523, -82.740996 35.481066, -82.74051299999999 35.484634))"
370210027011,1500000US370210027011,6131264,70048,1,021,370210027011,BG,1,37,002701,"POLYGON ((-82.605352 35.668125, -82.602003 35.668417, -82.600065 35.668274, -82.59913399999999 35.668571, -82.59761899999999 35.669105, -82.594358 35.671177, -82.596626 35.676137, -82.59622 35.67755, -82.59381499999999 35.680517, -82.591819 35.679727, -82.590152 35.6804, -82.590234 35.676565, -82.589744 35.675941, -82.58825899999999 35.6772, -82.589483 35.679253, -82.58861399999999 35.68005, -82.587256 35.680185, -82.583775 35.679992, -82.583597 35.679601, -82.58436499999999 35.67687, -82.58663399999999 35.675716, -82.58676799999999 35.675319, -82.58571499999999 35.675083, -82.58296199999999 35.677411, -82.58081 35.683911, -82.583989 35.67367, -82.58560799999999 35.667291, -82.584507 35.663442, -82.583844 35.661324, -82.58376 35.661053, -82.58366599999999 35.660753, -82.582196 35.654623, -82.582695 35.65091, -82.58246 35.64837199999999, -82.581065 35.644442, -82.580426 35.64182, -82.580434 35.639585, -82.580445 35.639261, -82.581924 35.640048, -82.582961 35.63869, -82.58468999999999 35.637904, -82.58610399999999 35.637799, -82.588555 35.639381, -82.5891 35.638238, -82.591059 35.639062, -82.591551 35.640688, -82.59177299999999 35.640282, -82.594239 35.640796, -82.594482 35.640835, -82.598309 35.640609, -82.59915099999999 35.64091, -82.599041 35.641427, -82.599915 35.648653, -82.60064799999999 35.65134, -82.59768299999999 35.651318, -82.59782199999999 35.651641, -82.59886999999999 35.652922, -82.59772199999999 35.656632, -82.59662399999999 35.6582, -82.600207 35.663252, -82.60095699999999 35.664448, -82.6015 35.665077, -82.60441 35.667077, -82.604856 35.667562, -82.605352 35.668125))"
